C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,nonce
-978384829,-1540819053,-92014799,-996553906,191875131,684030149,539566159,-949069920,90840
-310830657,-148342959,-2104546018,-574998487,-123439336,-591847177,1531020954,-1669681983,90841
-626506519,-1378807590,1035909659,-135929990,1548460400,1104523817,1712023039,-163167816,90842
643318660,1552613253,-1366572684,1369201262,1193922063,1085765062,818690067,-286719578,90843
-498287834,2146315986,-443493454,673668715,1791721139,430272219,-1792207962,-774414380,90844
694791531,1298290367,-266528121,993013012,1901960384,945295967,220721509,-832293966,90845
-931329842,-937570273,351169360,167915951,-574336492,1456863968,-2134617021,-612680141,90846
-512818178,-7796171,-1924712990,-951581918,91986255,605039188,-916071268,-1758127266,90847
1779533060,1496229843,-1142555623,-994720256,-296270839,-67769465,1192522056,-178439267,90848
1691560512,758099603,-1006791082,-2029612235,890277198,2042429424,-1370620825,421429542,90849
612881038,2046906659,-1331724295,1782429696,-517271869,-909477106,-1261944821,189593674,90850
-1464550223,-971581835,-187438215,-900047837,1102003844,416894625,-1794974623,450812901,90851
1717568255,763479082,-872010473,-230493734,-297557164,-563339645,-2046664627,-1642934812,90852
-1967547398,-1410476589,2072283273,1097801835,1146216355,675841846,-1916302957,-763638406,90853
2113721710,2010707984,-1774945426,-2005668424,-1672748089,-1637108665,-1871023498,-935060550,90854
590258212,-1509511195,1899986215,1317867526,-1085897537,2137630456,2128147958,1553026456,90855
1386430348,-616423501,1000244303,-478112950,412570931,1641589622,-842249912,468241879,90856
958435445,-1912711156,1037404972,-890499057,914663037,-1028880609,-588756536,-1913782043,90857
758526245,1754424673,1587523405,810393177,-802698523,-742868018,1820938384,1220282970,90858
-191540889,-444293504,-548185296,-210054817,20707441,-1743781373,909987707,-860165685,90859
535956779,-561418281,153701624,-2136147649,1081425957,1641862431,705942596,1480578773,90860
-1909745811,-1927454836,2138205546,151425784,72674326,-812520928,15376405,-569817904,90861
-73277593,-474221883,-276528993,-1960231763,-1724732941,-1562842595,1552299117,-862460704,90862
-721875039,1886557336,-525028416,2140660621,-2081559284,4726075,906499015,-915796652,90863
1951779102,1342387294,-529969120,1497771012,1003931931,-554877057,-1238252986,462508165,90864
-1912056868,-1478526101,2103542975,-771232974,490178921,1659373460,996483260,643463425,90865
-392474323,476555584,716844177,499303378,870465104,-780956282,-980678910,1743239082,90866
2092748036,-747646727,-1205969304,1146554934,481512318,49037867,-1294637672,1478044021,90867
-140177182,166027961,-2003994854,418849639,2112275670,-741042943,-1493431603,330042115,90868
-401887609,1570920473,1302104564,-1416234192,-110430198,544618909,-39595706,-2044772424,90869
2111010081,-537910333,-1359311782,-264333062,1248879241,-1070515959,105012557,-756900090,90870
-1541836770,1496596902,-228290244,946590962,-1494621323,-1143595020,-1650638963,1626900432,90871
-1812595512,-177208117,-1054217942,-404656032,-1620183295,-675110810,-1506438804,391040616,90872
-1851206791,757626079,546533797,259207838,527499566,-2044755542,538680263,1855516098,90873
-287703848,-345034036,-1145224219,756389273,2062164614,2040908877,1665406332,-672054787,90874
1999909848,1736039141,-211403763,68472458,1732625356,1068335721,-2031245214,834073434,90875
-1520397727,913889475,-2130705284,1725648426,-568897711,-541597606,169746930,-1966823419,90876
583330664,-918859088,537732880,1171566995,-1487853361,416561227,936756315,615630168,90877
1998539040,1015626442,574056978,-132448842,1727047465,1829600601,1586113685,-1303478937,90878
-738198613,475110277,364298881,850985030,918386353,-501896653,-1035750861,-1404777891,90879
1800284330,-1133433034,1082490844,1059686472,-1390939266,-1531799161,2077146251,-15705292,90880
1485756845,2123961357,-361506588,150479384,-375816192,1635836836,90127756,-648649698,90881
-1807281510,-1424209563,745843884,1470672043,-110039244,507971545,-176734008,-1484592579,90882
-970922123,-1130764129,-988668308,581047484,-984523980,1175619716,1450554000,468933253,90883
-1449483569,-715179241,1134909317,242498941,-1964384277,-1374818633,1305305778,1921447973,90884
1449961996,2047202012,176267424,-1642308099,-1334989581,1926313900,-506286296,1331326113,90885
1275043439,-574220933,-913844628,494912109,-1056546399,1019633184,-1736094806,-1725641573,90886
-1074351079,-1086941187,-569640568,-720329559,-1326747635,-1592884004,-358456428,1233606557,90887
-194654384,1706777580,1402484697,123450995,-1753849757,938687204,1452453081,1968596023,90888
-424480735,909811003,355371744,200728230,-1342146232,1248955244,-1343460841,982725185,90889
2020732949,-347683333,1734938849,991022824,-1805381315,-744096749,771056160,-2101112062,90890
1168523878,-1887406004,1378719630,1757155214,458632665,784638294,-1653895790,807129075,90891
1633138572,-817759798,-1114443725,-452086055,731887080,-1455020048,262563624,-1418182575,90892
-476733752,-1042601644,-827814220,-1872689112,-434206959,308930615,-822528105,251721381,90893
938207554,-1068638967,-1258809503,684351060,1406052486,-1866706891,-2123025974,-636580291,90894
-482647639,1171328829,300223691,-676368445,-704761228,1687962177,664078609,398804393,90895
1996463777,378703790,1459785829,-838540588,-1370107728,231147766,-1114718082,242337407,90896
1791448458,1833570179,379373093,1159911569,-1909610493,937441404,-134515454,2084326919,90897
1625529378,-24461125,-1288607506,57235656,1507755633,670689343,926558966,-682652885,90898
2017496871,-342342781,-1546127915,241128404,1271041930,-1261628961,1092334890,1475968494,90899
-966480150,-69995183,-93637680,-1572736535,-1115662059,-184596279,-1691390984,-854220593,90900
-768083514,2078414334,1500702501,-336482342,1844585385,-1528018448,-2002271751,580620210,90901
556880274,1557053142,-422678622,1225258344,1428875210,1106964627,271373642,1646490505,90902
1202927910,1391815607,607692950,1305701824,1184592632,-1824205365,-1717498473,1885388813,90903
-921140008,580434809,128293646,2043617357,-1620295107,336778952,1378798381,-769171926,90904
1151353217,103034803,-1067896826,-1182585816,-1745847950,1428615270,-1259695692,-1738493179,90905
1260319770,-2078477134,-1369534671,-1602087993,-987292974,1486290355,-1582863582,269324233,90906
-782234034,-494342316,-64140940,-30312804,-808824603,-1063441478,250427031,-858998305,90907
531574477,942638965,1815029539,799381987,-2126440207,-1055926354,1736551301,-482511581,90908
274275520,-585550717,-1181662875,1502050703,-1088961861,379320603,1162134056,1669162837,90909
-2057233193,887657083,-2084092611,-1812746316,-1949234228,1949792674,748969914,999963181,90910
-938644640,833681009,919308400,-1559140691,-141348266,-2015270582,-169775680,-1425803208,90911
-12256610,-1517754276,1820536161,-1146617031,-752111525,-1520418152,801577777,-1990470585,90912
393679970,-237463254,-2106090654,-267877782,-764896693,-806623926,1829770819,-1697276193,90913
-2035679911,781649510,-1830580256,-663383529,-111537161,837284270,-324694895,-803170890,90914
710540092,-901985081,1734363686,378746742,1657650216,1935798484,1753219576,2074344129,90915
992250740,-1164521288,-499481575,61920684,-1250077529,-1487806313,-370926346,689342630,90916
-775105949,1633027491,-1233481893,1948093347,-557067315,166153163,-2008803913,57120292,90917
986366391,997486698,687105905,-11311194,-1951176812,882947110,-1521491603,-637474038,90918
-1672704433,-370363608,1961566325,-2002647863,701708795,-91169349,1107492545,1951224401,90919
1160862366,-818124325,-1004357881,-626332625,384771004,1654089152,-907882186,-1854183197,90920
1059152786,-1378663516,-1659146213,1186610726,691155752,-424039529,893416638,-907005302,90921
-1206528389,-1619638692,-1199713204,724634979,1949614009,-506376969,-230606954,695260227,90922
-1702242611,529580049,1452715899,2118242075,-1297450956,1127729845,1523633109,317464451,90923
-185101772,-1502395272,1614198286,-2026021236,-269151589,1094775604,-880566900,-2008935373,90924
-917997993,329621177,-1897652684,1218044106,698129695,838964097,-1902760103,164526507,90925
1721679758,-1053215996,1517578619,-117355791,1836481860,1022870297,1693604117,1005986446,90926
-954981818,-1897807798,-2052374415,1867430616,-1690925253,-1524785917,1471768826,-926752426,90927
-404481657,1945647225,-715118663,1466193052,18677569,-404346432,-6111894,1337240857,90928
1904174878,1572048516,-1674766815,2090828697,-1967335612,112589679,-824579726,-1128832348,90929
722023064,534454913,-1419852331,-420725176,-1584820531,-873969177,1228574115,1367589234,90930
35656841,-1518720358,-1116541781,813023299,-110683498,-1048385490,-1031139314,1299531535,90931
1091532074,-1932606563,428386279,347988923,2002227864,-353552036,44820270,738270478,90932
1665527517,-355513033,-74685538,-650070260,-952252924,-2129472606,-701261387,1338079373,90933
2091271071,-1300677137,-19444787,-1884384788,-897184127,198176381,-1685371927,760130270,90934
1265897084,1076276779,-595331084,-1519225118,-718211789,-936720177,-1510646326,721654727,90935
79393140,1652795462,-978304352,-1566427263,2108503623,-2079620315,2139842559,1694578628,90936
1046095430,1144927295,1807877214,1264600072,819479861,-485351375,161147140,-370224932,90937
2137383406,1043821120,397167803,-853642412,-296048783,-1543332875,-1738290195,-492674926,90938
-1880813225,1679376414,553593895,-173465748,715735642,1852670699,-38405812,-165953151,90939
-310828768,1666444974,-160932357,-1066121536,1118897646,-1507615232,1553889288,-890265507,90940
1323952431,-67291129,-597908006,1171106064,1890748697,-1539099919,1476172930,-1136633943,90941
459640418,-104587888,99420583,-1710738666,332318211,1631128044,-25819992,1461910398,90942
1149816678,-1499142303,315397188,-589036677,-1018555951,239099506,-1769333131,-936714942,90943
1299391728,-783592391,-1873362601,1596312158,-594805961,-1669803390,-1614319999,-1552105791,90944
-2081035033,-454350324,208039138,1647650439,1097679102,1095448274,-402386097,-330282737,90945
1841028732,1355831510,-560296222,1694251632,1302772495,-1003760296,416442598,-298586664,90946
-1098986755,2135462411,-1954956032,1965700111,1217439753,-1084357037,1363176899,1731026159,90947
322126541,-1660132181,-241129004,-962562695,879617324,1545762103,1375323316,942246800,90948
-1777033502,-1437374513,1581150112,1918527674,755597911,1776521500,1680727473,-1988379848,90949
536724606,2018765825,-250023677,566157228,1859290573,-1416599603,1236924793,-713577561,90950
2101442275,-442583979,1907577228,-1954932177,-2034119081,-1576262502,-522411296,-559067563,90951
-1796616576,-1284570954,1268470982,774460423,-1014001816,-1418337575,-612234817,-501765449,90952
-909588368,-1499336258,1700974797,1170994926,-373411220,820073650,-1893244395,-275668081,90953
373535017,1700511925,-1827179436,-671719918,578600070,1294315822,-1715514905,-1681007551,90954
105706719,-1712190635,-1459301867,-1980740400,-2113610229,-1891078945,-1647187049,-188626385,90955
-1621062474,2307964,-1979528038,278904209,1424558517,66630786,318377046,-762521225,90956
-229136870,-984294467,814342460,332417916,1076327480,660639760,-523593401,-1447582152,90957
854271603,-20147688,1530727458,1887181953,-1073176885,1012478479,-1216822557,587920449,90958
947110956,-887173748,-134023535,1224533957,-1707892550,-1937534638,-352012635,-517088683,90959
-413788518,-663320253,2047827796,-1912368839,-683652194,2005333824,-1724103528,557252141,90960
-1526511573,-1226326714,1475119080,2049724162,-315264013,294393844,-1300746555,1421482903,90961
-1490988674,30092426,191174640,-2118954949,-797741040,1066058761,635388625,-1464682957,90962
-525213126,-398895606,-1436981622,-1989881779,-391553735,136756241,494442663,924863147,90963
748499,-223847496,580630962,-660381364,-1244623262,-744311746,-961563955,-719103994,90964
681447437,1526082368,1507459216,-442610739,-1021156856,662317916,-487706328,-1159785019,90965
266474205,-539174261,-1865554551,1764618910,-233952248,-1356989438,263835215,957086998,90966
2013359072,-239289427,2133894623,-1338762159,796480832,-521219299,81416743,-1371903005,90967
-1949980476,1344948177,1967662306,-1204561222,-885921575,-1216027572,830446265,-1878622154,90968
-1620675718,172864655,-642613967,-1021788216,39545144,-1295322452,-661346110,812846780,90969
1091397731,-985185229,1963461231,18660342,878898149,-30594349,-1594048252,-598912600,90970
569259980,-1179945061,1643114917,-1351749752,827773216,2005023409,-1686335722,-419508635,90971
-1639261454,2009241344,-1912073530,678080547,-1285240219,327996226,-1205331376,1174282083,90972
-1716036787,752515799,1638460751,-1506733614,1477061593,1921900732,748462172,-85296124,90973
-1239910683,926607827,-1794187096,845316610,-688162935,40247864,-1215019842,1627314836,90974
-1109087431,-1913979236,2033554799,442247163,-1645185755,-540297592,-2136637006,-1138352775,90975
-899183740,533449947,980869890,-1268453728,1893967128,-1880167493,-1398994033,355392535,90976
-987521026,1927363094,-2147399478,-635465691,-938556424,1005323817,1341228080,586959298,90977
-103725556,-265798177,-1282056665,-1067546148,-1452399194,2057003302,469584948,1675537570,90978
1858968696,-2100462186,597457226,404436989,1429084990,268386017,-1857538910,1830996850,90979
788383075,2059467793,-2036996913,31641588,-951199139,-437195161,186731713,424914788,90980
-685777107,-725868930,-148153990,-190613045,1954001122,-1665656522,-1646705265,-1692785765,90981
1050118726,628588674,35125348,196465356,-130877452,526270399,384833361,-1653280770,90982
1332197252,1513989634,782428947,1117529342,-1294474838,-1645967717,-1766961855,-1957612903,90983
-146810104,-885704068,2140927275,906288440,124968002,-1749767998,-1934456066,89489717,90984
993332941,-1829566894,2784466,2042996847,344710696,-2060272592,1017823085,1616228027,90985
1509926393,1310663723,-920643568,58497121,102662402,732725471,-1247150962,342220152,90986
1933951600,-195107330,-1144829208,-171733042,192520006,-933634198,-413958429,-1568442194,90987
-1540618815,-1801617242,-1130803691,1856734894,-725934454,-2102625095,862633444,-554974190,90988
774584915,549771536,-720374954,-816411315,1559693520,448551546,693741826,-1147781616,90989
1073168770,-669785216,-836086413,-845362553,-265323853,422671768,651711831,1839176502,90990
-1078428689,537745334,-1134237333,-2144080852,-1307249719,-2009096505,552513725,-80581555,90991
-303833228,-386284804,-1934316104,454148176,67518922,1044983469,-2012639484,653947808,90992
-2072415249,-641843723,-1303193102,1798236291,76301146,1879290639,-1677406370,684318177,90993
-715978071,-1419885908,1603616107,-1526712376,-24100718,350657000,314233246,1001603664,90994
-1717181501,-1061911692,-37506627,-1245710359,-1617227279,-528035300,998606014,-611062909,90995
2063943081,-1246118108,1689525782,1074068124,-597914502,2043974734,196889799,784854060,90996
1312593433,-1819651378,-1549932384,367906106,1256945530,858470659,376935067,1106375463,90997
-1280974847,-575291005,-669214353,2101792908,611422630,-1515446391,-1979252382,-352360265,90998
1073981366,167662482,1792403960,235744160,1816664443,628904941,-546101128,-1943926973,90999
452719209,1373437707,-795098465,-742021909,-640147147,-1157869343,244781975,696161163,91000
-1447814916,-394721467,965650561,-482976208,-1993092647,1106302888,-2110275629,1091605065,91001
1804893963,-1601833326,-1638719638,-1617733610,1559383191,-1113110227,-994817771,1875650464,91002
1968262501,689474421,-1408766401,-1863824737,-1643568201,1650787804,-1887623528,-295887616,91003
-2100824947,929022871,1915034959,1464892578,-99398195,1860788520,-1009267042,1828329525,91004
-1946177944,-708204512,329194385,-1928712501,-2081263023,-1535428498,-1151247315,-105665706,91005
1204882763,-1716137620,552809467,-442019975,-576860772,-1875047332,326912327,550025664,91006
-1433020749,-1039344188,1820626768,-2141381933,-46451912,-1540177563,1482096172,426139948,91007
2081561851,-967735201,1015003823,904868458,-1949281252,-829057144,-1507755091,277622582,91008
930299363,-778773757,921651505,1456494556,24563854,1092262152,357009676,550712880,91009
-89396797,-1008312714,-1497492674,-1050961770,-454232707,-1370834237,-1454299972,713436530,91010
306244762,-66473505,-2056319851,-1562571791,-1183034761,49822616,1159241727,402552197,91011
-602221834,1464448765,1923015256,1606198549,1307988891,1014544645,745488305,924558629,91012
551157589,1607573375,-1579862545,-317653422,1263295507,1491071887,33034364,982402420,91013
-1079555568,2056390190,1324609675,898372558,1552960712,-1416762129,-1354185079,517519442,91014
197496621,421106545,-1875351017,1248446162,-747869227,-2014703593,62348067,-244043642,91015
825843974,-269358607,-2002634701,-1775190276,1086456190,1234959885,-279493892,1764517851,91016
11636084,-140989176,-1232290183,-1594132181,1337578145,274856634,848190531,1391046837,91017
842739242,221284890,-662360014,-74890555,-823902918,682041419,-1003354270,2034680051,91018
286077963,-281598328,-1835627481,452012277,-375462588,-18967602,-1107632949,2037604975,91019
370282562,689328033,1567711671,2037861581,1104902116,1076938911,-883595780,-2137906628,91020
886292544,-705312351,-774541723,-712112151,1389843024,381072551,-1573801211,-1135999703,91021
430227047,1190321935,1309393867,-1629599449,-298763317,-1473522861,-1437938568,-1352835154,91022
2032817174,776428245,519676054,-1472236237,-2008795241,-909412278,-1618630998,1020195267,91023
-1054462891,1171509190,-573390646,254369328,-1244223640,-1136418652,565519017,1658042417,91024
802982415,1765773485,-1706020553,-964183459,-811237101,1217757456,526284681,29039497,91025
-966582338,2003542213,2050980861,-2086222660,1620465698,-1578151802,-625720035,-2142502732,91026
-1098200408,-1737294787,-1582018853,513661081,1930160189,701176077,-403603962,1035282307,91027
-1689876944,1545614086,-458191794,1214087502,-1680851611,1755937403,689043428,1091112031,91028
-548302872,-1404240559,-1986314573,1294765208,-1625047861,-306695746,-969046061,432185082,91029
-1565741396,729486183,223308675,-44187048,-177603145,961850438,516709295,-1571409610,91030
64129431,214111784,-982280734,14071077,1952081266,-1457348383,-407107144,-1352306305,91031
-1814739148,-363366795,1633459278,1646013838,-1161817946,-1360761348,-1178714782,-657143879,91032
1138744101,749019156,615745259,370116869,-856153678,-1155286004,-669348914,1471715961,91033
-1262498733,1858586514,1788694282,977684230,-1948334485,2040400912,-1196697000,1370547134,91034
640216311,1079646513,121209441,293094831,-756693643,2102244642,293102347,969744426,91035
-1723052339,190694507,192446973,1568515344,1300121123,-763723114,191698001,-1716166085,91036
-1551004043,936970246,-122638684,-1411156365,-1148630322,1906894204,774464119,1951768797,91037
1164018626,-1179221300,1102432831,-1120851755,1830621144,81373920,36165601,-1231251526,91038
-2135426220,-746726225,-995518667,-1123355219,-1542683586,682587164,783369800,129428486,91039
-642428731,-262521285,1278847464,-367455179,-325561526,-837103670,-1553856301,-1769400564,91040
1353348712,-229958773,1293947553,213482228,-2040763403,717865789,1863039581,1853790290,91041
-1408693654,-537433360,-2041678336,1845647772,1437842239,1189578195,1631750695,-176447262,91042
1701032661,-44733714,-1252691875,-1476290407,-1518498261,919750278,942570763,-1060607621,91043
1559066497,2041034361,-605868197,-456346589,1306333770,1656634118,1201546312,-952296792,91044
1904432894,1828398019,1615505593,-898265579,-607103315,1184276460,-1779844473,979585423,91045
371338934,408431794,-600005697,-840298397,875308289,1143660395,1270514070,-1083507004,91046
184742585,1093725893,763784379,1573637396,-1006525386,134062483,424852482,-53228321,91047
366860980,523645,935639211,-1142918958,673527630,1839930447,183822081,1025988289,91048
896867612,666401817,750528998,1562640555,-2033747016,1997772157,937214659,-1732957035,91049
-593731002,1695987301,1531065972,961114853,-316787394,1888629459,1945365072,-1565914568,91050
-670029360,-1130818809,-1188433680,1003555828,1707645176,1153453523,-56141768,871847105,91051
1900287077,-1964550190,-884122032,-1345621679,-70384079,1828868151,-1078057621,-1131881261,91052
-1868980190,1513433985,464893865,248694624,-1381782575,157196689,589937657,-460665810,91053
1187937744,1114744634,2020942313,93115564,520304845,535885938,969259313,-1491829341,91054
368397122,-1096280692,-1337402532,746996457,102626099,-1840706337,1411555918,-62650192,91055
