C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT
73,434465220,889407255,0,853215548,428850,1028181460,61819317,129,73,330563436,18812455,33925,527479233,863713108,0,20412137,129,78,6,6,2200,2151754,6,1,378580043,330563436,34013,33998,34022,785149710,407419891,960626524
73,434465220,889407255,0,853215548,428850,1028181460,61819317,129,73,330563436,18812455,33925,527479233,863713108,0,20412137,129,169,6,7,100,106916,5,4,378580043,330563436,33993,33975,34022,749443834,944913022,2133634
37,437932211,281174195,8,976120545,-91775,373412815,601784656,130,37,330563436,11571737,33730,919150108,438269206,0,609831019,130,129,10,1,1400,1440768,8,5,449642453,330563436,33829,33808,33858,785149710,250142940,521318320
37,437932211,281174195,8,976120545,-91775,373412815,601784656,130,37,330563436,11571737,33730,919150108,438269206,0,609831019,130,2,5,2,4800,4329600,3,2,378580043,330563436,33784,33795,33807,106211174,365042431,536637511
37,437932211,281174195,8,976120545,-91775,373412815,601784656,130,37,330563436,11571737,33730,919150108,438269206,0,609831019,130,12,3,3,1800,1641618,4,8,449642453,330563436,33787,33767,33812,749443834,431484053,304368590
37,437932211,281174195,8,976120545,-91775,373412815,601784656,130,37,330563436,11571737,33730,919150108,438269206,0,609831019,130,116,6,4,1300,1320943,9,2,378580043,330563436,33779,33812,33788,106211174,944913022,77850163
37,437932211,281174195,8,976120545,-91775,373412815,601784656,130,37,330563436,11571737,33730,919150108,438269206,0,609831019,130,70,7,5,3100,3007217,6,5,378580043,330563436,33846,33801,33847,862871618,250142940,505507214
94,178779183,873494530,9,485363280,550011,750198692,1330324,131,94,330563436,9659681,34491,1030545334,867438042,0,23250739,131,168,7,1,4500,4806720,10,2,378580043,330563436,34589,34577,34609,106211174,944913022,297909626
94,178779183,873494530,9,485363280,550011,750198692,1330324,131,94,330563436,9659681,34491,1030545334,867438042,0,23250739,131,45,8,2,5000,4725200,2,4,449642453,330563436,34592,34554,34596,106211174,407419891,166824867
94,178779183,873494530,9,485363280,550011,750198692,1330324,131,94,330563436,9659681,34491,1030545334,867438042,0,23250739,131,190,1,3,400,436076,4,3,449642453,330563436,34595,34574,34598,785149710,1001693018,117708672
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,132,28,330563436,11880262,34129,1030545334,204801383,0,183170432,132,141,8,1,1800,1874052,0,8,378580043,330563436,34158,34184,34161,106211174,86983390,379064473
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,132,28,330563436,11880262,34129,1030545334,204801383,0,183170432,132,120,1,2,4300,4386516,1,8,378580043,330563436,34211,34195,34232,106211174,86983390,1068891846
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,132,28,330563436,11880262,34129,1030545334,204801383,0,183170432,132,115,6,3,3200,3248352,4,4,449642453,330563436,34160,34184,34184,785149710,86983390,224489072
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,132,28,330563436,11880262,34129,1030545334,204801383,0,183170432,132,29,2,4,2300,2136746,10,0,449642453,330563436,34134,34206,34141,749443834,365042431,44491948
44,887943873,42803029,16,1039187690,731594,701940545,799104151,133,44,777177650,8043772,35761,382018914,425603575,0,384414027,133,104,7,1,2700,2711070,0,2,146356532,777177650,35783,35847,35789,862871618,431484053,692234844
44,887943873,42803029,16,1039187690,731594,701940545,799104151,133,44,777177650,8043772,35761,382018914,425603575,0,384414027,133,177,5,2,1200,1292604,2,6,146356532,777177650,35764,35808,35791,749443834,1001693018,818119498
44,887943873,42803029,16,1039187690,731594,701940545,799104151,133,44,777177650,8043772,35761,382018914,425603575,0,384414027,133,118,8,3,2900,2952519,9,8,146356532,777177650,35852,35823,35861,749443834,250142940,92028351
44,887943873,42803029,16,1039187690,731594,701940545,799104151,133,44,777177650,8043772,35761,382018914,425603575,0,384414027,133,90,1,4,1100,1089099,6,1,146356532,777177650,35873,35808,35887,749443834,1001693018,609460531
7,869715114,493982216,18,938098801,956195,701940545,434871067,134,7,330563436,15426084,33723,483467692,994462578,0,130645011,134,1,2,1,2100,1892100,0,3,449642453,330563436,33800,33791,33809,785149710,407419891,592480724
7,869715114,493982216,18,938098801,956195,701940545,434871067,134,7,330563436,15426084,33723,483467692,994462578,0,130645011,134,165,2,2,3500,3728060,6,7,449642453,330563436,33837,33754,33838,106211174,431484053,596346109
7,869715114,493982216,18,938098801,956195,701940545,434871067,134,7,330563436,15426084,33723,483467692,994462578,0,130645011,134,189,10,3,2600,2831868,9,6,449642453,330563436,33773,33795,33799,106211174,250142940,421093687
7,869715114,493982216,18,938098801,956195,701940545,434871067,134,7,330563436,15426084,33723,483467692,994462578,0,130645011,134,145,6,4,4700,4912158,5,0,449642453,330563436,33830,33789,33842,106211174,1001693018,276264237
7,869715114,493982216,18,938098801,956195,701940545,434871067,134,7,330563436,15426084,33723,483467692,994462578,0,130645011,134,36,7,5,1200,1123236,5,2,449642453,330563436,33786,33754,33794,785149710,86983390,251384756
7,869715114,493982216,18,938098801,956195,701940545,434871067,134,7,330563436,15426084,33723,483467692,994462578,0,130645011,134,134,10,6,1200,1240956,0,0,449642453,330563436,33822,33790,33834,862871618,944913022,118880611
61,754492610,99266246,17,63893436,153624,373412815,1071371457,135,61,777177650,17456988,34991,483467692,256817874,0,949944076,135,109,10,1,4700,4742770,6,8,146356532,777177650,35111,35063,35118,785149710,250142940,538830611
61,754492610,99266246,17,63893436,153624,373412815,1071371457,135,61,777177650,17456988,34991,483467692,256817874,0,949944076,135,199,3,2,2100,2308299,0,7,146356532,777177650,35104,35074,35106,749443834,407419891,107853490
61,754492610,99266246,17,63893436,153624,373412815,1071371457,135,61,777177650,17456988,34991,483467692,256817874,0,949944076,135,158,10,3,3300,3491894,2,0,146356532,777177650,35065,35022,35094,862871618,431484053,948925550
61,754492610,99266246,17,63893436,153624,373412815,1071371457,135,61,777177650,17456988,34991,483467692,256817874,0,949944076,135,68,7,4,3400,3291404,2,3,146356532,777177650,35074,35081,35098,106211174,86983390,753525063
61,754492610,99266246,17,63893436,153624,373412815,1071371457,135,61,777177650,17456988,34991,483467692,256817874,0,949944076,135,137,8,5,2000,2074259,1,4,146356532,777177650,35087,35021,35102,106211174,431484053,447886411
61,754492610,99266246,17,63893436,153624,373412815,1071371457,135,61,777177650,17456988,34991,483467692,256817874,0,949944076,135,115,5,6,1300,1319643,4,2,146356532,777177650,35013,35053,35018,106211174,944913022,422105013
83,227218852,409881118,22,867008864,646351,1028181460,383845443,160,83,777177650,8607686,35416,483467692,579749348,0,826115011,160,15,2,1,3600,3294036,7,1,146356532,777177650,35498,35498,35507,785149710,431484053,992376884
83,227218852,409881118,22,867008864,646351,1028181460,383845443,160,83,777177650,8607686,35416,483467692,579749348,0,826115011,160,87,8,2,2200,2171576,0,4,146356532,777177650,35477,35492,35492,785149710,250142940,587645907
83,227218852,409881118,22,867008864,646351,1028181460,383845443,160,83,777177650,8607686,35416,483467692,579749348,0,826115011,160,21,10,3,3400,3131468,1,5,146356532,777177650,35459,35500,35473,106211174,944913022,325311661
17,853716144,712467323,2,75361592,634,701940545,767189068,161,17,330563436,1905699,34575,919150108,541998956,0,382901929,161,103,10,1,1900,1905890,1,1,449642453,330563436,34679,34655,34692,749443834,86983390,81370145
16,606299054,831166561,10,851711143,468103,373412815,551498780,162,16,777177650,215813,34825,1030545334,313781122,0,160305293,162,190,1,1,200,218038,2,1,146356532,777177650,34942,34865,34948,785149710,944913022,554029173
88,953471690,697688042,16,79260142,803144,701940545,482661569,163,88,777177650,12517086,35676,1030545334,827324687,0,172196019,163,168,3,1,4300,4593088,1,0,146356532,777177650,35690,35751,35704,785149710,1001693018,776997268
88,953471690,697688042,16,79260142,803144,701940545,482661569,163,88,777177650,12517086,35676,1030545334,827324687,0,172196019,163,121,2,2,1300,1327456,1,4,146356532,777177650,35743,35719,35769,749443834,86983390,864789215
88,953471690,697688042,16,79260142,803144,701940545,482661569,163,88,777177650,12517086,35676,1030545334,827324687,0,172196019,163,37,3,3,2700,2529981,4,8,146356532,777177650,35788,35760,35798,785149710,1001693018,285803956
88,953471690,697688042,16,79260142,803144,701940545,482661569,163,88,777177650,12517086,35676,1030545334,827324687,0,172196019,163,193,5,4,500,546595,2,0,146356532,777177650,35749,35710,35767,749443834,86983390,848690952
88,953471690,697688042,16,79260142,803144,701940545,482661569,163,88,777177650,12517086,35676,1030545334,827324687,0,172196019,163,127,2,5,1200,1232544,10,0,146356532,777177650,35780,35727,35784,785149710,86983390,352547186
88,953471690,697688042,16,79260142,803144,701940545,482661569,163,88,777177650,12517086,35676,1030545334,827324687,0,172196019,163,191,4,6,2000,2182380,0,7,146356532,777177650,35698,35747,35708,862871618,944913022,335522586
1,344882864,682453024,15,684099442,71156,1028181460,960303019,164,1,330563436,20266052,33896,527479233,128788123,0,748867442,164,92,4,1,2600,2579434,9,4,449642453,330563436,33971,33927,33974,106211174,250142940,231897398
1,344882864,682453024,15,684099442,71156,1028181460,960303019,164,1,330563436,20266052,33896,527479233,128788123,0,748867442,164,19,6,2,2400,2205624,5,5,378580043,330563436,33958,33933,33973,106211174,365042431,952238784
1,344882864,682453024,15,684099442,71156,1028181460,960303019,164,1,330563436,20266052,33896,527479233,128788123,0,748867442,164,126,9,3,3800,3899256,3,6,378580043,330563436,33940,33929,33969,862871618,365042431,766872229
1,344882864,682453024,15,684099442,71156,1028181460,960303019,164,1,330563436,20266052,33896,527479233,128788123,0,748867442,164,18,2,4,3200,2937632,5,1,378580043,330563436,33957,33959,33964,785149710,250142940,768970311
1,344882864,682453024,15,684099442,71156,1028181460,960303019,164,1,330563436,20266052,33896,527479233,128788123,0,748867442,164,148,1,5,4300,4507002,6,1,378580043,330563436,33932,33970,33944,785149710,250142940,837741390
1,344882864,682453024,15,684099442,71156,1028181460,960303019,164,1,330563436,20266052,33896,527479233,128788123,0,748867442,164,109,10,6,2700,2724570,10,4,378580043,330563436,33959,33983,33977,749443834,365042431,411672624
1,344882864,682453024,15,684099442,71156,1028181460,960303019,164,1,330563436,20266052,33896,527479233,128788123,0,748867442,164,4,7,7,2300,2079200,9,4,449642453,330563436,33909,33938,33918,106211174,1001693018,328073626
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,165,28,330563436,14182423,33997,483467692,585204012,0,354546204,165,34,5,1,300,280209,1,8,378580043,330563436,34055,34032,34069,749443834,1001693018,539330769
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,165,28,330563436,14182423,33997,483467692,585204012,0,354546204,165,162,7,2,4300,4567288,8,5,378580043,330563436,34025,34076,34029,749443834,86983390,914049257
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,165,28,330563436,14182423,33997,483467692,585204012,0,354546204,165,59,1,3,1500,1438575,0,5,378580043,330563436,34067,34055,34088,785149710,407419891,352255149
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,165,28,330563436,14182423,33997,483467692,585204012,0,354546204,165,140,1,4,4900,5096686,7,6,449642453,330563436,34018,34059,34036,785149710,1001693018,479879763
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,165,28,330563436,14182423,33997,483467692,585204012,0,354546204,165,156,4,5,2700,2851605,1,4,378580043,330563436,34084,34030,34100,106211174,431484053,617335017
109,801531451,535507939,16,73678354,-71610,1028181460,749445956,166,109,777177650,9333560,34952,919150108,98947350,0,286224959,166,65,2,1,3700,3570722,9,3,146356532,777177650,35017,34987,35044,106211174,431484053,516059547
109,801531451,535507939,16,73678354,-71610,1028181460,749445956,166,109,777177650,9333560,34952,919150108,98947350,0,286224959,166,167,8,2,1300,1387308,9,5,146356532,777177650,35010,35019,35015,785149710,407419891,143723142
109,801531451,535507939,16,73678354,-71610,1028181460,749445956,166,109,777177650,9333560,34952,919150108,98947350,0,286224959,166,100,2,3,4100,4100410,7,3,146356532,777177650,35014,35008,35039,785149710,944913022,434097458
109,801531451,535507939,16,73678354,-71610,1028181460,749445956,166,109,777177650,9333560,34952,919150108,98947350,0,286224959,166,46,3,4,800,756832,5,2,146356532,777177650,35061,35030,35091,749443834,250142940,558177322
121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,167,121,330563436,5298223,33971,483467692,255557624,0,810637680,167,102,3,1,2800,2805880,6,1,378580043,330563436,34017,34014,34029,749443834,86983390,5302543
121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,167,121,330563436,5298223,33971,483467692,255557624,0,810637680,167,172,2,2,2700,2894859,9,0,378580043,330563436,34088,34057,34118,862871618,944913022,710785741
83,227218852,409881118,22,867008864,646351,1028181460,383845443,192,83,777177650,13300254,35757,527479233,871460110,0,709994842,192,98,1,1,2300,2295607,0,0,146356532,777177650,35829,35830,35859,862871618,365042431,971456578
83,227218852,409881118,22,867008864,646351,1028181460,383845443,192,83,777177650,13300254,35757,527479233,871460110,0,709994842,192,162,7,2,2000,2124320,7,1,146356532,777177650,35865,35826,35883,862871618,1001693018,532811282
83,227218852,409881118,22,867008864,646351,1028181460,383845443,192,83,777177650,13300254,35757,527479233,871460110,0,709994842,192,111,8,3,1500,1516665,9,1,146356532,777177650,35823,35834,35847,862871618,86983390,707473520
83,227218852,409881118,22,867008864,646351,1028181460,383845443,192,83,777177650,13300254,35757,527479233,871460110,0,709994842,192,197,1,4,200,219438,6,2,146356532,777177650,35858,35827,35876,785149710,407419891,591600705
83,227218852,409881118,22,867008864,646351,1028181460,383845443,192,83,777177650,13300254,35757,527479233,871460110,0,709994842,192,83,4,5,2500,2457700,2,3,146356532,777177650,35839,35804,35869,785149710,86983390,992716555
83,227218852,409881118,22,867008864,646351,1028181460,383845443,192,83,777177650,13300254,35757,527479233,871460110,0,709994842,192,142,9,6,4500,4689630,0,5,146356532,777177650,35863,35802,35886,106211174,431484053,963830548
80,389650020,602302662,0,655683936,738353,373412815,968924183,193,80,330563436,4805318,34187,382018914,893997646,0,564409768,193,93,5,1,900,893781,6,6,449642453,330563436,34227,34248,34240,785149710,86983390,588109903
80,389650020,602302662,0,655683936,738353,373412815,968924183,193,80,330563436,4805318,34187,382018914,893997646,0,564409768,193,154,6,2,1500,1581225,2,7,378580043,330563436,34293,34249,34306,862871618,407419891,250601823
80,389650020,602302662,0,655683936,738353,373412815,968924183,193,80,330563436,4805318,34187,382018914,893997646,0,564409768,193,94,6,3,2300,2286407,6,5,449642453,330563436,34200,34251,34212,749443834,86983390,640209960
62,999688094,849677021,7,623473329,59561,797027742,173223375,194,62,330563436,11409763,33697,1030545334,998490225,0,527007664,194,3,6,1,1700,1535100,5,4,378580043,330563436,33746,33744,33752,785149710,365042431,617061347
62,999688094,849677021,7,623473329,59561,797027742,173223375,194,62,330563436,11409763,33697,1030545334,998490225,0,527007664,194,184,5,2,100,108418,4,6,378580043,330563436,33722,33740,33745,106211174,1001693018,453134475
62,999688094,849677021,7,623473329,59561,797027742,173223375,194,62,330563436,11409763,33697,1030545334,998490225,0,527007664,194,66,1,3,1300,1255878,8,8,449642453,330563436,33729,33771,33732,106211174,365042431,265438254
62,999688094,849677021,7,623473329,59561,797027742,173223375,194,62,330563436,11409763,33697,1030545334,998490225,0,527007664,194,146,7,4,3600,3766104,0,5,378580043,330563436,33743,33740,33749,862871618,250142940,1007732623
62,999688094,849677021,7,623473329,59561,797027742,173223375,194,62,330563436,11409763,33697,1030545334,998490225,0,527007664,194,57,2,5,800,765640,4,0,378580043,330563436,33789,33778,33794,785149710,944913022,941089957
62,999688094,849677021,7,623473329,59561,797027742,173223375,194,62,330563436,11409763,33697,1030545334,998490225,0,527007664,194,149,6,6,1600,1678624,6,3,449642453,330563436,33736,33767,33743,862871618,86983390,443910774
62,999688094,849677021,7,623473329,59561,797027742,173223375,194,62,330563436,11409763,33697,1030545334,998490225,0,527007664,194,168,7,7,2100,2243136,2,1,378580043,330563436,33728,33742,33729,785149710,1001693018,780901405
